id,TZ_Region
2974,Lindi
2631,Kigoma
64432,Mtwara
53216,Kilimanjaro
47841,SIMIYU
12059,Kagera
12998,Rukwa
16486,Lindi
16061,Morogoro
8270,Mbeya
61943,KATAVI
44692,Lindi
35367,Tanga
37517,Singida
194,SIMIYU
60440,Manyara
41161,Ruvuma
64376,Pwani
68287,Manyara
57761,Arusha
57084,Tanga
55247,Dodoma
9956,Tabora
28469,Mara
29105,SONGWE
36147,Arusha
39691,Mwanza
35074,Kagera
25604,Tanga
30829,Shinyanga
23022,Mwanza
54919,Arusha
36101,Dar es Salaam
25392,SIMIYU
14202,Mbeya
2251,Ruvuma
2602,Kigoma
71257,Mtwara
37858,Kagera
66972,Morogoro
67959,Mtwara
36986,Shinyanga
53276,SONGWE
28132,NJOMBE
3628,Mtwara
43009,Ruvuma
39048,Mbeya
25157,Rukwa
20646,Mwanza
27545,SIMIYU
3141,Arusha
42978,GEITA
31943,NJOMBE
45989,SONGWE
62640,Mwanza
37618,Morogoro
35523,Arusha
15173,SIMIYU
31008,Pwani
54525,Arusha
33551,Shinyanga
57827,Shinyanga
11840,Iringa
15615,Dodoma
10957,Lindi
58166,Shinyanga
53437,Morogoro
46899,Pwani
31403,NJOMBE
43763,SIMIYU
42430,Morogoro
20768,Kilimanjaro
12798,Rukwa
71990,SIMIYU
50200,Arusha
9526,Pwani
43572,Tanga
66169,NJOMBE
49960,NJOMBE
48022,Arusha
16547,SIMIYU
10045,Kilimanjaro
9546,Mara
10158,Lindi
69480,Manyara
43231,Morogoro
55307,Pwani
51808,GEITA
27734,Morogoro
51689,Kagera
16852,Shinyanga
36901,GEITA
74131,Mtwara
51954,Mtwara
32565,Mbeya
23994,Tanga
60492,Tanga
19911,Tanga
52864,Mwanza
63556,Manyara
53820,Ruvuma
40038,Mara
37980,Dodoma
59354,Mbeya
55363,Arusha
3427,NJOMBE
61612,Pwani
3292,Shinyanga
71264,Ruvuma
58997,Dodoma
22254,Mbeya
27660,Singida
34306,Tabora
65025,Mwanza
11471,Kilimanjaro
46339,Mara
8570,NJOMBE
52146,KATAVI
48920,Kigoma
71384,Mwanza
54249,Singida
45218,Ruvuma
27424,Iringa
35325,GEITA
60092,Ruvuma
65233,SIMIYU
46193,Shinyanga
40578,Shinyanga
15446,Kilimanjaro
58540,MWANZA
29606,Kagera
26564,Dodoma
26252,Pwani
7896,Morogoro
16699,Singida
14905,Iringa
73358,Kilimanjaro
39469,Mbeya
27541,KATAVI
33290,Rukwa
53233,Mbeya
40440,Tanga
6104,Singida
67165,Pwani
68672,Tabora
73748,NJOMBE
61623,Mara
5268,Tabora
34561,Kilimanjaro
21950,SIMIYU
7589,Kilimanjaro
45767,Tanga
52612,Mwanza
66995,Tabora
27310,Singida
71717,Dodoma
67213,Arusha
14815,Kilimanjaro
41315,Kigoma
64336,Morogoro
3431,Ruvuma
30170,Ruvuma
73830,Mbeya
62130,Mara
62287,Mbeya
55476,Mbeya
31985,Pwani
33883,Dodoma
61605,Kilimanjaro
55575,Kagera
43403,SIMIYU
10221,NJOMBE
46769,Mwanza
58830,Arusha
33467,GEITA
23949,Mwanza
4444,Singida
44062,SIMIYU
1067,Shinyanga
37529,Pwani
72730,Mbeya
51653,Kilimanjaro
2319,Arusha
47981,Mara
27224,Morogoro
32521,Shinyanga
73419,Mbeya
54728,Dodoma
59025,Mara
53352,Shinyanga
62614,Kigoma
12050,Kilimanjaro
57035,Pwani
48227,Arusha
53461,Ruvuma
14710,KATAVI
33905,Morogoro
40778,Mwanza
25695,Ruvuma
22964,Iringa
793,Morogoro
62992,Mtwara
74243,Mara
41931,NJOMBE
11611,Kagera
72848,Arusha
16283,Mbeya
63183,SIMIYU
30818,Iringa
44288,Rukwa
46394,Mbeya
48888,Kilimanjaro
52037,Mwanza
68187,Kilimanjaro
43836,Kigoma
51077,KATAVI
4664,Lindi
7832,Mwanza
67397,Morogoro
19219,Tabora
53101,Iringa
13324,Dodoma
12023,Tabora
21156,Kigoma
28721,Tanga
7468,Arusha
17373,Iringa
47856,Arusha
57649,Tanga
34807,Arusha
45405,Shinyanga
24259,Ruvuma
35069,Mwanza
55318,Mbeya
9108,Shinyanga
39692,Kagera
51976,Kagera
58307,NJOMBE
57036,Kigoma
14242,Kagera
63335,Mwanza
19950,Ruvuma
35040,Tanga
57417,Kilimanjaro
33278,Kagera
21880,Morogoro
15086,Mbeya
72585,Kilimanjaro
49654,Mwanza
5935,Arusha
39265,Dodoma
47382,SIMIYU
54197,Iringa
53069,Ruvuma
58742,KATAVI
29621,SIMIYU
37331,Ruvuma
12763,Mara
63771,SIMIYU
30819,Dodoma
63405,Kagera
8517,Mwanza
26131,NJOMBE
73149,Mbeya
42364,Singida
70521,Iringa
32466,Kigoma
52378,Mbeya
9967,Lindi
71723,Arusha
61283,Arusha
13492,Kigoma
34969,Mara
59212,NJOMBE
62734,Tanga
4798,Manyara
20590,Mara
62607,Manyara
39247,Mbeya
43100,Iringa
37124,Kilimanjaro
33294,Lindi
40188,Arusha
4743,Mbeya
49819,Shinyanga
34265,Kilimanjaro
2763,SIMIYU
37348,Ruvuma
55934,Rukwa
2511,Kagera
23353,Pwani
35814,Arusha
67588,KATAVI
55553,NJOMBE
19873,Ruvuma
44169,Kilimanjaro
50390,Pwani
34405,Kagera
36434,Morogoro
57812,Arusha
6035,Kilimanjaro
57955,Mwanza
67437,GEITA
70809,NJOMBE
41093,Shinyanga
15573,Tabora
33343,Mara
53591,Pwani
73614,Mbeya
55443,Tabora
65812,Kigoma
354,Kilimanjaro
27829,Morogoro
43103,Mbeya
52806,GEITA
46188,NJOMBE
72459,Kilimanjaro
62166,Tabora
69233,SONGWE
3330,Kigoma
73058,Arusha
9199,Dodoma
34907,Mbeya
64114,Kagera
5171,Kilimanjaro
55910,Morogoro
32672,Morogoro
26758,NJOMBE
32107,Arusha
13173,Lindi
27,Ruvuma
6342,Manyara
50449,Shinyanga
33021,KATAVI
39326,Mbeya
2182,NJOMBE
52537,NJOMBE
25834,Tabora
53141,Arusha
23990,Mwanza
37408,Singida
59397,Mtwara
11807,Kilimanjaro
65839,Mwanza
68817,Singida
8145,Ruvuma
6347,Singida
66077,Rukwa
72586,SIMIYU
53649,Shinyanga
13742,Tabora
44736,Manyara
2339,Rukwa
52666,Lindi
8999,SONGWE
40025,Tabora
58695,Manyara
36037,Kilimanjaro
25011,Dar es Salaam
12377,Kilimanjaro
48762,Kilimanjaro
25202,Kagera
45493,Rukwa
25772,Arusha
37228,Lindi
56159,Lindi
42637,Singida
41412,Lindi
45005,Kagera
11638,Singida
32976,Mwanza
30570,Lindi
51853,Mwanza
62684,Kigoma
64402,Arusha
72020,SIMIYU
33093,Mwanza
8233,Dodoma
43052,Morogoro
45044,GEITA
20650,Tabora
28959,Mara
19650,Mara
27879,Singida
17062,Kagera
30460,Ruvuma
17200,Ruvuma
61683,Morogoro
27066,Mtwara
71227,Arusha
30848,Tabora
4946,SIMIYU
63120,Shinyanga
64628,Arusha
29600,Rukwa
64622,Mbeya
72727,Kigoma
3795,Mara
7960,NJOMBE
5573,Morogoro
37054,Ruvuma
71963,Pwani
21347,Lindi
50402,Lindi
52354,Iringa
16843,Manyara
38753,Manyara
52466,Kilimanjaro
69432,Mtwara
8253,Arusha
3828,Kigoma
17837,NJOMBE
46233,Kagera
53592,Dodoma
67153,Singida
2374,Morogoro
51588,NJOMBE
30732,Morogoro
2472,Tanga
20619,SIMIYU
40831,SIMIYU
50925,Manyara
23241,Rukwa
47129,Mara
15602,Arusha
20234,Ruvuma
25602,KATAVI
72441,Tanga
63526,SIMIYU
3753,Iringa
68317,SONGWE
61542,Kigoma
73605,Tanga
20079,Kilimanjaro
35346,Kilimanjaro
7860,Tanga
40254,Mara
71718,Tanga
57969,Morogoro
36975,Lindi
12597,SONGWE
18191,SIMIYU
26034,Arusha
627,Kigoma
8091,Mbeya
63108,SONGWE
15935,Morogoro
70533,Mara
21191,Morogoro
56270,NJOMBE
59147,Tanga
2560,SONGWE
24635,Ruvuma
54584,Rukwa
15913,Iringa
63719,Morogoro
56094,Iringa
5029,Pwani
40140,Morogoro
52506,Lindi
37095,NJOMBE
71860,Ruvuma
23483,Tanga
53521,Shinyanga
36467,Mwanza
22998,Arusha
33281,Pwani
44679,Mtwara
14768,Kilimanjaro
54304,Mwanza
74036,Dodoma
21779,Mbeya
33762,Lindi
61901,SONGWE
28223,Kigoma
43513,Pwani
34004,Pwani
28470,Arusha
30490,NJOMBE
41346,Shinyanga
19661,Pwani
47405,Mbeya
39411,Kigoma
9375,NJOMBE
7777,SIMIYU
45402,Ruvuma
2984,Pwani
17438,Pwani
2020,NJOMBE
19583,Arusha
60797,Tanga
18791,Morogoro
37229,Mbeya
58733,Lindi
74050,Mbeya
22914,Manyara
40090,SIMIYU
10404,Dodoma
38533,SIMIYU
36328,Singida
18900,Pwani
18959,Lindi
55306,Pwani
49084,Ruvuma
61705,Iringa
37829,Tanga
4833,Shinyanga
16629,Mbeya
51852,Morogoro
14734,Kigoma
16835,Rukwa
54322,Kagera
34540,Kigoma
6581,Iringa
36087,Kilimanjaro
39979,Mbeya
72807,Pwani
33822,Shinyanga
37558,Mbeya
1861,SIMIYU
67657,Singida
60011,Kilimanjaro
32180,NJOMBE
67966,Singida
14561,Arusha
42202,Dodoma
37434,NJOMBE
70937,Mwanza
32210,Tabora
65796,Mbeya
50997,SIMIYU
52827,Morogoro
55112,Tabora
26027,Mwanza
40708,Shinyanga
55219,Pwani
24164,Lindi
42699,Tabora
1025,Tanga
22057,Mbeya
12676,Kagera
26722,Iringa
30742,Pwani
34733,Kilimanjaro
59820,SONGWE
51570,Singida
54241,Shinyanga
26506,SONGWE
4025,Mara
13342,SIMIYU
74026,Arusha
12915,Mtwara
8751,Morogoro
8387,Mbeya
64740,Tabora
44769,Morogoro
65840,NJOMBE
55458,Mbeya
55909,Arusha
73577,Kigoma
70109,Tanga
25495,GEITA
59915,Kilimanjaro
55113,Mbeya
9757,Rukwa
37542,Kagera
17223,Morogoro
59082,Ruvuma
27101,Mbeya
39374,Mara
40882,Ruvuma
37047,Mara
41852,Mbeya
25037,Dodoma
46491,Dodoma
13387,SIMIYU
46673,Mtwara
55853,Kagera
53060,Tanga
17624,Mbeya
25518,Iringa
32384,Kilimanjaro
67301,Tabora
50290,Kilimanjaro
51729,Mwanza
70585,Mbeya
56449,Shinyanga
63161,Mara
63691,Tabora
55140,Pwani
18389,Mbeya
41144,Kigoma
18551,Mtwara
43634,SIMIYU
46170,Lindi
17149,Mbeya
26367,Kagera
32893,Ruvuma
58158,Mtwara
59121,Kilimanjaro
6360,Tanga
50508,Kilimanjaro
59821,Tanga
19639,Mbeya
48257,Ruvuma
72270,Pwani
19199,Iringa
71095,SIMIYU
21482,Manyara
71139,Pwani
39847,Kilimanjaro
32774,NJOMBE
20803,Iringa
689,Mtwara
54489,Kilimanjaro
65329,Ruvuma
14832,Dodoma
70929,Mbeya
44222,Mara
69946,GEITA
23076,Iringa
9674,NJOMBE
53469,Mwanza
28671,Manyara
51842,Mbeya
13848,ARUSHA
16188,SIMIYU
26717,Arusha
53356,Shinyanga
52071,Tanga
54693,Kilimanjaro
15582,Morogoro
63230,Pwani
55241,Mara
64639,Kilimanjaro
57854,Manyara
68220,Lindi
65938,Arusha
73468,Morogoro
67874,Dodoma
52837,Kilimanjaro
34481,Mtwara
50715,Kigoma
64771,NJOMBE
4639,Shinyanga
63100,SIMIYU
31070,SIMIYU
42288,Pwani
49355,KATAVI
3123,Mara
17547,Iringa
51543,Mara
70079,Arusha
47254,Kagera
29340,Tanga
64236,NJOMBE
71838,SIMIYU
38913,Arusha
26383,Kilimanjaro
9873,SIMIYU
63337,Pwani
27964,Iringa
59782,Lindi
21660,Mara
69898,NJOMBE
43257,Singida
48577,GEITA
58976,Ruvuma
44929,Mwanza
57092,SIMIYU
29713,Iringa
73626,Shinyanga
22799,Ruvuma
68526,SIMIYU
15471,Singida
29031,Pwani
58108,SONGWE
28370,Pwani
9043,NJOMBE
38914,Mbeya
1171,Morogoro
54518,NJOMBE
27942,Kigoma
54431,GEITA
72294,Kilimanjaro
53606,Kilimanjaro
54062,KATAVI
34891,Iringa
60832,Arusha
43369,Morogoro
52065,Kilimanjaro
43819,Kigoma
371,Kilimanjaro
32881,Lindi
12075,NJOMBE
60704,Shinyanga
63536,Shinyanga
73276,SONGWE
73672,Mtwara
26786,Kigoma
62334,Lindi
67379,Arusha
61829,Kilimanjaro
23165,Kagera
21205,Morogoro
15247,Pwani
30620,Tanga
41500,Tanga
14304,Mara
53637,Singida
44191,Kigoma
29612,Arusha
7506,Morogoro
33113,Tabora
20306,Arusha
59578,Ruvuma
59963,Rukwa
2025,Kigoma
45004,Mwanza
60581,Iringa
2597,Shinyanga
13036,Kigoma
3206,Singida
50888,Kilimanjaro
9648,Mtwara
34152,Mtwara
20101,Kilimanjaro
49696,Kagera
1881,NJOMBE
72086,Dodoma
71551,Tanga
53727,NJOMBE
47966,Rukwa
54277,GEITA
53418,Singida
26646,Manyara
18955,Kilimanjaro
5788,Pwani
44178,Mara
27697,Singida
51930,Ruvuma
23117,Kigoma
59990,Kagera
45663,NJOMBE
61674,Tanga
16533,NJOMBE
4902,Arusha
53660,Mwanza
28177,Morogoro
30161,Singida
23320,Mbeya
27327,Mwanza
489,NJOMBE
15640,Shinyanga
56531,Kilimanjaro
51719,Pwani
45965,SIMIYU
67105,Mara
55426,Pwani
16414,SIMIYU
48868,Mbeya
2570,NJOMBE
35983,Morogoro
63518,Lindi
12854,Kigoma
61847,GEITA
60850,NJOMBE
63312,Pwani
9274,GEITA
8900,Mwanza
9329,Morogoro
10391,Ruvuma
51695,Shinyanga
1462,Kigoma
30372,Arusha
2421,Kagera
18010,Kigoma
39367,Pwani
67278,Lindi
9144,Mtwara
18567,NJOMBE
25817,Rukwa
36221,Mbeya
10175,Mwanza
52481,Mwanza
62213,Morogoro
13979,Morogoro
8847,Mara
61828,Kigoma
23724,Kigoma
36776,SONGWE
67805,Kilimanjaro
11167,Manyara
16556,Kigoma
53825,Dar es Salaam
73715,Shinyanga
34453,Kilimanjaro
20252,Mtwara
25386,Mbeya
49272,Ruvuma
71044,Shinyanga
58958,Mbeya
60067,Ruvuma
53292,Lindi
36355,Ruvuma
17631,Morogoro
68406,Morogoro
26780,Iringa
16036,Ruvuma
22093,Mwanza
47306,Mbeya
34676,Kagera
17637,Rukwa
30319,Singida
62471,Iringa
38758,Arusha
52899,Iringa
16387,Kilimanjaro
39931,NJOMBE
29591,Manyara
32820,KATAVI
62400,SIMIYU
6940,Singida
74044,Kagera
74034,Lindi
67146,Singida
2034,Kagera
31078,Lindi
68959,Mwanza
18705,Shinyanga
32167,Mwanza
62814,SIMIYU
18868,Kilimanjaro
34204,Ruvuma
39431,Tabora
74072,Kagera
55673,Mbeya
55089,Kigoma
43636,Singida
37249,GEITA
28672,NJOMBE
47062,Kigoma
42666,Lindi
14640,Tanga
62606,Pwani
9149,Singida
35910,Mtwara
45342,KATAVI
34078,Kagera
19666,Tanga
25345,Ruvuma
40389,Mtwara
15763,Dodoma
23939,Kigoma
25623,Mtwara
54193,Kagera
22257,Mwanza
71351,Lindi
37072,Morogoro
29598,Mwanza
63614,Tabora
2084,NJOMBE
41458,Lindi
61157,Kagera
67759,Kagera
45105,Arusha
18358,Singida
56738,Kagera
38857,Mara
62357,Kilimanjaro
14822,Iringa
61211,Mbeya
52685,Manyara
46536,Tanga
42550,Ruvuma
50902,Kilimanjaro
32653,Shinyanga
33851,SIMIYU
59149,Manyara
71919,Kagera
25212,Iringa
15453,Iringa
50500,Kilimanjaro
47772,Rukwa
59907,Arusha
17785,SONGWE
26581,GEITA
65735,Iringa
36797,Mwanza
38631,Shinyanga
1382,Kilimanjaro
22411,Arusha
31412,Tanga
40861,Shinyanga
31736,Kilimanjaro
26486,Mwanza
72367,Mtwara
35984,Ruvuma
39955,Manyara
53040,Kigoma
68570,Kigoma
74136,Morogoro
47317,Tanga
25760,Shinyanga
26706,Mwanza
64700,Kagera
72567,Ruvuma
44110,Mtwara
35724,Kigoma
26083,Pwani
1530,SONGWE
15520,Mbeya
1527,NJOMBE
29996,Singida
13522,Shinyanga
25814,Mbeya
4317,GEITA
17941,Singida
44662,Singida
40109,Mtwara
11431,Ruvuma
68720,Dodoma
24651,GEITA
48191,Dar es Salaam
70780,Arusha
31772,Shinyanga
16931,Mbeya
69122,Iringa
68551,Ruvuma
65694,Morogoro
68253,Arusha
64199,Rukwa
1866,Manyara
68585,Ruvuma
6319,Tabora
73124,Manyara
3085,SIMIYU
41691,Lindi
56122,Singida
35853,SIMIYU
48725,Manyara
20738,Mbeya
31383,Mtwara
6790,Singida
29937,Singida
3343,Shinyanga
61458,Mbeya
5791,Morogoro
68808,GEITA
15793,Kilimanjaro
23401,SONGWE
61556,Mwanza
71794,Singida
57802,Mwanza
28812,Mwanza
55448,SIMIYU
14606,Iringa
28658,NJOMBE
41821,Manyara
41688,Kigoma
4251,Kigoma
68757,Mbeya
9829,Mtwara
63175,Shinyanga
21244,Tanga
26654,Morogoro
29505,Mwanza
30349,Mbeya
56908,Mwanza
64418,Shinyanga
53639,Kigoma
51195,Dodoma
54617,Kagera
50026,Singida
32436,Morogoro
44524,Iringa
64366,Morogoro
39710,Arusha
49901,Kagera
45349,Rukwa
33080,Mara
60511,Kagera
43607,Morogoro
59565,Kagera
44993,Kilimanjaro
10263,Kigoma
45988,Singida
71223,NJOMBE
9869,Tanga
22774,Arusha
56993,Arusha
20534,Mtwara
29795,Arusha
28111,Pwani
68026,Shinyanga
50528,Tanga
38935,Ruvuma
54685,Kagera
45287,Arusha
20626,Mbeya
4098,Mbeya
51657,Morogoro
17060,Pwani
36385,Dodoma
37420,Iringa
17943,Dar es Salaam
33744,Mara
15867,Tanga
2518,Lindi
66326,Mbeya
25886,Rukwa
44537,Mbeya
48158,SIMIYU
42021,Dodoma
42670,Arusha
34241,Kigoma
49290,GEITA
59658,Iringa
44569,Mbeya
21635,Mwanza
19811,Mbeya
58865,Tanga
50665,Shinyanga
41023,Morogoro
25639,Kigoma
56412,Kilimanjaro
1940,Tanga
432,SIMIYU
62885,SIMIYU
48110,NJOMBE
21375,Mara
58449,Kigoma
72368,Iringa
33727,Kagera
17123,GEITA
59092,Mtwara
17276,Pwani
69639,Tabora
49567,Morogoro
9482,Shinyanga
61915,NJOMBE
60310,Ruvuma
18025,Kagera
15820,Mbeya
38992,Manyara
2710,Morogoro
245,Manyara
59078,Morogoro
9234,Iringa
23548,Mara
5441,Ruvuma
16657,Mara
11295,NJOMBE
57134,KATAVI
10622,SIMIYU
17769,Tabora
23190,Tabora
4278,Ruvuma
7287,Iringa
19384,Singida
21773,Lindi
7620,Mbeya
41091,Iringa
61016,Singida
67939,Pwani
31544,Morogoro
24930,Shinyanga
36581,Ruvuma
6564,Kagera
63727,Mbeya
60421,Shinyanga
32768,Kigoma
69434,Manyara
63697,Kagera
2783,NJOMBE
49088,Lindi
40000,Ruvuma
51040,Mara
13371,Mara
24846,SIMIYU
21022,Dodoma
24414,Kilimanjaro
11292,Arusha
73913,NJOMBE
28522,GEITA
50749,Arusha
43003,Shinyanga
3590,Kigoma
45952,Mara
10421,Rukwa
11748,Iringa
11501,Mwanza
52931,Mbeya
15860,Tanga
34366,Morogoro
43026,Mara
21557,Manyara
32363,Kagera
72740,Tabora
54255,Iringa
45637,GEITA
40462,Kigoma
41869,Kagera
7407,Shinyanga
23232,Morogoro
16813,Kagera
61399,Dodoma
62815,Lindi
52774,NJOMBE
69663,Morogoro
35264,Lindi
948,Mbeya
20419,Rukwa
53814,Singida
56109,NJOMBE
69481,Lindi
10487,Dodoma
6208,Morogoro
42790,Tanga
74195,Mtwara
34637,Ruvuma
24359,Rukwa
62908,SIMIYU
55015,Dodoma
45293,Arusha
56062,Lindi
61581,Iringa
32667,Iringa
71075,Arusha
73608,Arusha
52222,Morogoro
34847,SIMIYU
65185,Pwani
7110,Morogoro
10111,GEITA
67373,NJOMBE
28748,Mtwara
69899,Tanga
47404,Kilimanjaro
35868,Mara
66800,Shinyanga
56107,Mwanza
33198,Tanga
18572,Kigoma
70683,Morogoro
48000,Kagera
39530,Kigoma
59089,Kilimanjaro
70434,Tabora
18201,Pwani
12226,Iringa
68523,Kigoma
34649,Mtwara
23725,Manyara
31077,Mwanza
52287,Manyara
12250,Dodoma
4617,Kagera
70065,Ruvuma
54027,Kilimanjaro
19806,Tanga
63124,MWANZA
38929,Tanga
41723,Mbeya
12129,SIMIYU
73422,Dar es Salaam
53382,Mtwara
47365,Lindi
50606,GEITA
68638,SIMIYU
40668,Mbeya
41788,Mara
41937,Morogoro
40658,Mara
21428,Dodoma
45732,NJOMBE
27485,Mwanza
15303,Mtwara
72706,Dodoma
24978,Arusha
47993,Tabora
52307,Morogoro
45683,Mtwara
73942,Mbeya
66596,Tanga
58259,Mbeya
48587,Mtwara
34978,Dodoma
21155,Iringa
15126,Kagera
2154,Morogoro
13334,Kigoma
12155,Singida
19369,Mara
22673,Lindi
31656,Manyara
28080,Rukwa
59336,Iringa
24270,Mbeya
70328,Tabora
69506,SONGWE
12665,Kagera
1057,Rukwa
9554,Morogoro
72091,Arusha
57200,Ruvuma
30289,Lindi
44764,Kagera
53711,Mwanza
21159,Dodoma
55022,Arusha
58820,Rukwa
36732,Ruvuma
71850,Kigoma
73397,Arusha
64052,KATAVI
30472,Shinyanga
70651,Kigoma
69421,Morogoro
34642,Dodoma
20275,Dodoma
23849,Dar es Salaam
54391,Shinyanga
58965,Arusha
38483,NJOMBE
68153,Arusha
46178,Mwanza
68679,Mwanza
17928,MARA
38953,Mbeya
28276,Morogoro
4407,Arusha
61440,Mwanza
29705,Manyara
65064,Morogoro
57741,Kigoma
33942,Tanga
67619,Tanga
59026,Mbeya
52676,Kilimanjaro
16569,Mtwara
47243,Tanga
16101,Dodoma
55420,NJOMBE
19975,Singida
7330,Tabora
18435,Shinyanga
28150,Ruvuma
53315,SONGWE
17843,SIMIYU
24176,Kagera
44287,Dar es Salaam
58741,Kigoma
28853,Kigoma
61421,Mbeya
8911,Ruvuma
23514,Dodoma
22610,Kigoma
64500,Iringa
49501,Ruvuma
59335,Kilimanjaro
31144,Morogoro
9687,SIMIYU
29053,Mwanza
31773,Pwani
49500,Kagera
21605,Mara
35311,Lindi
71073,Dodoma
3849,Tabora
66089,Mbeya
51003,SONGWE
70622,Rukwa
42114,Arusha
73536,Rukwa
53827,NJOMBE
68936,Tanga
56861,Shinyanga
60944,Kagera
10977,Dar es Salaam
24660,Kagera
41165,Rukwa
26394,NJOMBE
7874,Mwanza
68980,Mara
32067,Shinyanga
12519,Shinyanga
47541,Kigoma
13410,Kilimanjaro
925,Mwanza
39055,Kagera
56756,Pwani
6777,Morogoro
51325,Morogoro
1683,SIMIYU
13079,Morogoro
2490,Pwani
33737,Morogoro
17983,Morogoro
4373,Tanga
27210,Lindi
65549,GEITA
5375,Mwanza
54066,Kilimanjaro
53664,Mtwara
24406,NJOMBE
10294,NJOMBE
32906,Mtwara
7934,Shinyanga
19711,Lindi
52454,Mbeya
1242,Mara
679,Kagera
64481,Ruvuma
37320,SIMIYU
49896,Kagera
37986,Mbeya
60633,Kilimanjaro
64605,Tanga
63408,Tabora
56343,Kilimanjaro
41098,NJOMBE
69448,Kilimanjaro
4561,Shinyanga
13088,Iringa
47646,Kagera
22518,Kigoma
53140,SONGWE
2277,Kilimanjaro
27841,Shinyanga
27855,Arusha
4542,Iringa
15452,Iringa
60367,Shinyanga
59592,SIMIYU
29147,SIMIYU
13947,Tanga
21775,SONGWE
42639,Tanga
72766,Kagera
54264,Mtwara
13899,Ruvuma
74216,Ruvuma
9492,Kigoma
51990,Arusha
22747,Morogoro
34986,Iringa
2945,Shinyanga
69832,Tanga
11652,Lindi
9959,SONGWE
6411,Mwanza
39852,Tanga
24261,GEITA
12984,Rukwa
30716,Ruvuma
55625,Arusha
72264,Dodoma
14996,Arusha
53050,Iringa
38602,SONGWE
21512,Dodoma
46212,Pwani
14873,SONGWE
68507,Morogoro
59860,NJOMBE
45563,Shinyanga
22332,Singida
40138,Manyara
56118,Arusha
39379,Pwani
49677,Arusha
25569,Dodoma
64613,SIMIYU
25432,Iringa
32308,NJOMBE
13920,Iringa
56209,SONGWE
65230,Pwani
26768,Tanga
41145,SIMIYU
615,Mwanza
5767,Mbeya
8884,SIMIYU
41124,Ruvuma
3406,Morogoro
53931,Iringa
20353,Mara
73735,Kagera
7132,GEITA
23187,Kagera
44821,Dodoma
32458,SIMIYU
30268,Kagera
61390,SIMIYU
44645,Iringa
20692,Manyara
19394,Morogoro
47511,Kigoma
59199,Kagera
10562,Kilimanjaro
25517,Iringa
72132,NJOMBE
57056,Dar es Salaam
47526,Pwani
28221,Shinyanga
30082,KATAVI
54625,NJOMBE
5477,Mbeya
11682,Arusha
72007,Dodoma
29533,Mtwara
41831,Morogoro
59189,Arusha
67977,Singida
61785,Dar es Salaam
53053,Tanga
55622,Mbeya
51478,GEITA
60362,Tanga
63205,Kagera
51905,Mara
47558,Ruvuma
51529,NJOMBE
12490,Manyara
1827,Ruvuma
14316,Shinyanga
42057,Rukwa
67254,Mwanza
6535,Singida
50679,SONGWE
25423,Morogoro
72601,Dar es Salaam
66930,Ruvuma
54031,Ruvuma
46133,Kigoma
38908,Mbeya
32188,Shinyanga
39706,NJOMBE
2738,Pwani
53434,Kilimanjaro
24582,Tanga
29155,Ruvuma
63696,Kagera
59447,Iringa
22951,Shinyanga
71622,Shinyanga
42595,NJOMBE
60098,Mara
45149,Ruvuma
49633,Ruvuma
43871,Mbeya
39344,SIMIYU
19803,Kilimanjaro
23878,Mtwara
2356,Shinyanga
32192,Manyara
31974,Kilimanjaro
1990,Mwanza
28739,Mwanza
13658,Iringa
44983,NJOMBE
57387,Mbeya
70152,Kilimanjaro
5710,Mbeya
61724,Pwani
69941,Shinyanga
15338,GEITA
8293,Arusha
31119,Pwani
69795,Arusha
9986,Singida
66393,Mwanza
716,Mtwara
43692,Mwanza
4676,Rukwa
34219,Dodoma
21041,Dodoma
3482,Arusha
44201,Kigoma
55671,Arusha
27208,Ruvuma
30649,NJOMBE
17661,Dar es Salaam
18296,NJOMBE
71000,Kilimanjaro
64448,Arusha
39572,SONGWE
21187,Kilimanjaro
64014,Mbeya
26704,Kagera
49157,Mbeya
54305,Pwani
17944,Mwanza
27723,Pwani
10662,Kilimanjaro
42885,Mbeya
14322,Shinyanga
44711,Morogoro
26789,Singida
68655,Rukwa
6615,Mtwara
5429,Singida
61419,Kilimanjaro
13114,Kilimanjaro
64441,KATAVI
6053,Mwanza
59217,Morogoro
69609,Kagera
66806,Morogoro
21465,Arusha
41139,Dar es Salaam
69757,Mbeya
27078,Singida
12306,Tanga
3223,Iringa
24551,Rukwa
27250,Kagera
68535,Manyara
43744,Lindi
16694,SIMIYU
47642,SIMIYU
15448,Kilimanjaro
58509,Mbeya
67928,Lindi
59294,Kilimanjaro
46487,SIMIYU
8805,Pwani
31950,Arusha
54928,Kilimanjaro
57816,Mbeya
52158,Dar es Salaam
61096,Iringa
21470,Kigoma
64347,Kigoma
1854,Manyara
5959,DAR ES SALAAM
53742,Mara
70341,Ruvuma
51151,Lindi
67691,Ruvuma
14328,Singida
36476,Dar es Salaam
53072,NJOMBE
48549,Mtwara
46000,Iringa
70289,Tabora
69580,Tanga
42551,NJOMBE
37573,Lindi
35210,Tabora
15130,Arusha
42280,Lindi
45116,Kilimanjaro
15647,Tanga
6278,Singida
1397,SONGWE
22166,Kilimanjaro
20398,Manyara
63838,NJOMBE
32827,NJOMBE
27149,Kagera
16152,Singida
72512,Kagera
58486,NJOMBE
17797,Kagera
26438,Pwani
41939,Mwanza
